,med,med,med,med,med,med,med,med,med,med,med,med,med,params,params,params,params,params,params,params,game,game,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,agents,agents,agents,net,net,net,net,meta,meds,ws,ts
,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,W1,W2,N,episode_n,beta,k,endOnStratConverge,t,s,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,coop_freq,payoff_mean,payoff_var,heterogeneity,k_max,rewire_n,stop_n,timestamp,,,
14159,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.452,137,94274,495000,jul-22-2021_2353,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(1.0, 0.5)","(-1.0, 2.0)"
14160,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.92,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.332,129,100309,380000,jul-22-2021_2353,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.0)","(-1.0, 2.0)"
14161,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.036,0.0,0.0,0.0,0.0,0.154,0.192,0.146,0.472,0.0,0.0,0.0,0.0,0.164,3.944,96.589,82.804,57,342996,999999,jul-22-2021_2354,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.01)","(-1.0, 2.0)"
14162,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.446,0.102,0.114,0.338,0.0,0.0,0.0,0.0,0.73,22.426,203.657,85.168,64,240931,999999,jul-22-2021_2355,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.03)","(-1.0, 2.0)"
14163,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.552,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.698,21.604,209.975,77.168,63,127411,999999,jul-22-2021_2355,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.1)","(-1.0, 2.0)"
14164,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.832,56,104585,340000,jul-22-2021_2355,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.5)","(-1.0, 2.0)"
14165,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.92,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,1.0,30.0,339.32,339.32,127,28512,485000,jul-22-2021_2355,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(3.0, 0.0)","(-1.0, 2.0)"
14166,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.77,0.0,0.0,0.0,0.0,0.014,0.004,0.184,0.028,0.0,0.0,0.0,0.0,1.0,30.0,302.872,302.872,105,28478,425000,jul-22-2021_2356,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(3.0, 0.01)","(-1.0, 2.0)"
14167,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.238,0.0,0.0,0.0,0.0,0.524,0.114,0.124,0.0,0.0,0.0,0.0,0.0,1.0,30.0,218.628,218.628,120,64283,900000,jul-22-2021_2356,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(3.0, 0.03)","(-1.0, 2.0)"
14168,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.506,0.0,0.0,0.0,0.0,0.106,0.0,0.124,0.264,0.0,0.0,0.0,0.0,1.0,30.0,220.12,220.12,88,20095,240000,jul-22-2021_2356,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(3.0, 0.1)","(-1.0, 2.0)"
14169,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.46,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,269.28,269.28,125,36158,630000,jul-22-2021_2356,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(3.0, 0.5)","(-1.0, 2.0)"
14170,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.92,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.492,28.732,650.016,893.416,127,8850,999999,jul-22-2021_2357,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(inf, 0.0)","(-1.0, 2.0)"
14171,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.748,0.0,0.0,0.0,0.0,0.242,0.0,0.006,0.004,0.0,0.0,0.0,0.0,0.492,29.476,846.833,979.368,135,12459,999999,jul-22-2021_2357,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(inf, 0.01)","(-1.0, 2.0)"
14172,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,0.03,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534,29.408,685.594,801.184,115,9762,999999,jul-22-2021_2358,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(inf, 0.03)","(-1.0, 2.0)"
14173,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.0,0.0,0.0,0.0,0.474,29.474,895.205,1010.584,114,9614,999999,jul-22-2021_2358,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(inf, 0.1)","(-1.0, 2.0)"
14174,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526,29.38,697.34,814.02,98,8231,999999,jul-22-2021_2358,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(inf, 0.5)","(-1.0, 2.0)"
14175,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.92,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.956,105,42783,275000,jul-22-2021_2358,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(0.5, 0.0)","(-1.0, 2.0)"
14176,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.846,0.0,0.0,0.0,0.0,0.01,0.06,0.048,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.748,80,31582,150000,jul-22-2021_2359,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(0.5, 0.01)","(-1.0, 2.0)"
14177,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.814,0.0,0.0,0.0,0.0,0.068,0.078,0.032,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.084,84,22907,95000,jul-22-2021_2359,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(0.5, 0.03)","(-1.0, 2.0)"
14178,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.708,0.148,0.0,0.144,0.0,0.0,0.0,0.0,0.324,9.892,239.48,138.14,93,216446,999999,jul-22-2021_2359,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(0.5, 0.1)","(-1.0, 2.0)"
14179,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.16,149,59015,390000,jul-22-2021_2359,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(0.5, 0.5)","(-1.0, 2.0)"
14180,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.92,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.964,115,49982,155000,jul-22-2021_2359,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(1.0, 0.0)","(-1.0, 2.0)"
14181,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.75,0.0,0.0,0.0,0.0,0.04,0.058,0.04,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.708,112,60452,200000,jul-22-2021_2359,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(1.0, 0.01)","(-1.0, 2.0)"
14182,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.724,0.0,0.0,0.0,0.0,0.088,0.01,0.03,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.2,113,47603,175000,jul-23-2021_0000,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(1.0, 0.03)","(-1.0, 2.0)"
14183,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.608,0.0,0.392,0.0,0.0,0.0,0.0,0.0,0.5,15.702,250.977,103.864,65,289357,999999,jul-23-2021_0000,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(1.0, 0.1)","(-1.0, 2.0)"
14184,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.212,82,100538,360000,jul-23-2021_0000,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(1.0, 0.5)","(-1.0, 2.0)"
14185,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.92,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.936,131,128427,460000,jul-23-2021_0001,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.0)","(-1.0, 2.0)"
14186,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.106,0.0,0.0,0.0,0.0,0.126,0.0,0.558,0.21,0.0,0.0,0.0,0.0,0.148,2.088,46.44,196.868,61,447605,999999,jul-23-2021_0002,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.01)","(-1.0, 2.0)"
14187,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.59,0.0,0.0,0.0,0.0,0.0,0.26,0.144,0.006,0.0,0.0,0.0,0.0,1.0,30.0,340.624,340.624,100,30050,200000,jul-23-2021_0002,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.03)","(-1.0, 2.0)"
14188,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.516,53,148580,385000,jul-23-2021_0002,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.1)","(-1.0, 2.0)"
14189,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.512,52,136338,485000,jul-23-2021_0003,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.5)","(-1.0, 2.0)"
14190,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.92,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,1.0,30.0,342.92,342.92,134,31228,445000,jul-23-2021_0003,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(3.0, 0.0)","(-1.0, 2.0)"
14191,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.732,0.0,0.0,0.0,0.0,0.064,0.034,0.04,0.13,0.0,0.0,0.0,0.0,1.0,30.0,257.304,257.304,96,23330,315000,jul-23-2021_0003,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(3.0, 0.01)","(-1.0, 2.0)"
14192,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.652,0.0,0.0,0.0,0.0,0.062,0.0,0.186,0.1,0.0,0.0,0.0,0.0,1.0,30.0,323.844,323.844,112,41147,400000,jul-23-2021_0003,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(3.0, 0.03)","(-1.0, 2.0)"
14193,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,410.148,410.148,138,31127,635000,jul-23-2021_0003,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(3.0, 0.1)","(-1.0, 2.0)"
14194,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,415.14,415.14,148,30287,555000,jul-23-2021_0003,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(3.0, 0.5)","(-1.0, 2.0)"
14195,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.92,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.502,28.704,639.068,902.432,140,8771,999999,jul-23-2021_0004,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(inf, 0.0)","(-1.0, 2.0)"
14196,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.716,0.0,0.0,0.0,0.0,0.084,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.538,29.464,692.057,800.936,115,17340,999999,jul-23-2021_0004,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(inf, 0.01)","(-1.0, 2.0)"
14197,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.912,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502,29.386,782.657,921.872,118,9534,999999,jul-23-2021_0005,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(inf, 0.03)","(-1.0, 2.0)"
14198,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,0.1,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,29.308,862.985,1015.704,98,9605,999999,jul-23-2021_0005,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(inf, 0.1)","(-1.0, 2.0)"
14199,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,29.27,772.181,924.956,125,8861,999999,jul-23-2021_0005,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(inf, 0.5)","(-1.0, 2.0)"
14200,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.92,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.184,76,20851,90000,jul-23-2021_0006,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(0.5, 0.0)","(-1.0, 2.0)"
14201,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.836,0.0,0.0,0.0,0.0,0.062,0.046,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.568,81,22103,105000,jul-23-2021_0006,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(0.5, 0.01)","(-1.0, 2.0)"
14202,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.74,0.0,0.0,0.0,0.0,0.114,0.0,0.136,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.836,109,37189,175000,jul-23-2021_0006,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(0.5, 0.03)","(-1.0, 2.0)"
14203,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.672,0.0,0.0,0.0,0.0,0.0,0.272,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.532,83,33561,135000,jul-23-2021_0006,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(0.5, 0.1)","(-1.0, 2.0)"
14204,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.456,65,17719,120000,jul-23-2021_0006,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(0.5, 0.5)","(-1.0, 2.0)"
14205,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.92,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.08,125,79241,280000,jul-23-2021_0006,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(1.0, 0.0)","(-1.0, 2.0)"
14206,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.832,0.0,0.0,0.0,0.0,0.046,0.056,0.05,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.608,103,44452,130000,jul-23-2021_0006,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(1.0, 0.01)","(-1.0, 2.0)"
14207,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,500,1000000,0.005,30,True,-1.0,2.0,0.492,0.0,0.0,0.0,0.0,0.042,0.066,0.122,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.492,107,66574,200000,jul-23-2021_0006,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(1.0, 0.03)","(-1.0, 2.0)"
14208,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,500,1000000,0.005,30,True,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.65,0.146,0.204,0.0,0.0,0.0,0.0,0.0,0.35,11.262,271.125,130.884,76,248006,999999,jul-23-2021_0007,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(1.0, 0.1)","(-1.0, 2.0)"
14209,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,500,1000000,0.005,30,True,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.06,104,41087,195000,jul-23-2021_0007,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(1.0, 0.5)","(-1.0, 2.0)"
14210,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,500,1000000,0.005,30,True,-1.0,2.0,0.92,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.212,122,133260,585000,jul-23-2021_0007,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.0)","(-1.0, 2.0)"
14211,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.01,500,1000000,0.005,30,True,-1.0,2.0,0.686,0.0,0.0,0.0,0.0,0.108,0.014,0.1,0.092,0.0,0.0,0.0,0.0,1.0,30.0,243.244,243.244,95,28908,435000,jul-23-2021_0007,"('NO_MED', 'GOOD_MED_X', 'BAD_MED_X', 'RANDOM_MED_X', 'FAIR_MED_X')","(2.0, 0.01)","(-1.0, 2.0)"
