,med,med,med,med,med,med,med,med,med,params,params,params,params,game,game,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,agents,agents,agents,net,net,net,net,meds,ws,timestamp
,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,W1,W2,N,episode_n,t,s,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,coop_freq,payoff_mean,payoff_var,heterogeneity,k_max,rewire_n,stop_n,,,
8212,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.53200000000004,53,195271,615000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 0.5)",Jun-24-2021_1504
8213,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.428,52,85436,445000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 1.0)",Jun-24-2021_1504
8214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.724000000000046,61,92411,645000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 2.0)",Jun-24-2021_1504
8215,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.351999999999975,57,49245,490000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 3.0)",Jun-24-2021_1504
8216,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.23599999999999,56,123584,365000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 0.5)",Jun-24-2021_1504
8217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.74000000000001,68,162734,635000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 1.0)",Jun-24-2021_1504
8218,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.0,0.222,0.0,0.0,0.0,54.916000000000054,55,189805,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 2.0)",Jun-24-2021_1504
8219,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.624000000000024,51,61632,450000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 3.0)",Jun-24-2021_1504
8220,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.596000000000004,56,117843,455000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 0.5)",Jun-24-2021_1504
8221,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.69200000000001,50,180377,840000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 1.0)",Jun-24-2021_1504
8222,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.120000000000005,54,112833,770000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 2.0)",Jun-24-2021_1504
8223,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,83.276,83.27599999999995,59,19344,700000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 3.0)",Jun-24-2021_1504
8224,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.976,58,119006,560000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 0.5)",Jun-24-2021_1504
8225,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.20399999999995,50,46164,315000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 1.0)",Jun-24-2021_1504
8226,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.03200000000004,49,59433,635000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 2.0)",Jun-24-2021_1504
8227,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.375999999999976,48,16397,280000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 3.0)",Jun-24-2021_1504
8228,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.888,0.0,0.0,0.0,60.86800000000005,51,303577,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 0.5)",Jun-24-2021_1504
8229,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.97199999999998,50,133699,615000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 1.0)",Jun-24-2021_1504
8230,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.775999999999954,54,60011,475000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 2.0)",Jun-24-2021_1504
8231,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.139999999999986,58,55548,575000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 3.0)",Jun-24-2021_1504
8232,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492,0.0,0.508,0.0,0.0,0.0,54.940000000000055,52,370114,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 0.5)",Jun-24-2021_1504
8233,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.77200000000005,53,183738,750000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 1.0)",Jun-24-2021_1504
8234,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.799999999999955,57,127218,700000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 2.0)",Jun-24-2021_1504
8235,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.620000000000005,52,108701,975000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 3.0)",Jun-24-2021_1504
8236,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.43,1.0,30.0,57.844,57.84400000000005,58,42060,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 0.5)",Jun-24-2021_1504
8237,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972,0.0,0.028,0.0,0.0,0.0,49.89200000000005,58,270486,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 1.0)",Jun-24-2021_1504
8238,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.176000000000045,54,128453,710000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 2.0)",Jun-24-2021_1504
8239,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.87,26.302,494.414796,91.832,68,49212,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 3.0)",Jun-24-2021_1504
8240,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.988,0.0,0.0,0.0,49.200000000000045,53,215623,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 0.5)",Jun-24-2021_1504
8241,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.331999999999994,53,112283,725000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 1.0)",Jun-24-2021_1504
8242,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.847999999999956,51,25127,295000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 2.0)",Jun-24-2021_1504
8243,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.18799999999999,59,27920,465000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 3.0)",Jun-24-2021_1504
8244,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.794,0.0,0.0,0.0,52.375999999999976,58,297590,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 0.5)",Jun-24-2021_1504
8245,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.672000000000025,54,92625,500000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 1.0)",Jun-24-2021_1504
8246,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.20799999999997,60,52992,405000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 2.0)",Jun-24-2021_1504
8247,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.60400000000004,50,55969,575000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 3.0)",Jun-24-2021_1504
8248,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.964,0.0,0.0,0.0,52.44399999999996,54,408897,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 0.5)",Jun-24-2021_1504
8249,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.66399999999999,50,262371,835000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 1.0)",Jun-24-2021_1504
8250,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.855999999999995,57,102234,570000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 2.0)",Jun-24-2021_1504
8251,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.847999999999956,54,96322,710000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 3.0)",Jun-24-2021_1504
8252,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.774,23.828,696.8784160000001,91.81600000000003,67,188129,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 0.5)",Jun-24-2021_1504
8253,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.0,0.728,0.356,11.538,897.732556,58.28399999999999,53,112737,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 1.0)",Jun-24-2021_1504
8254,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.974,29.396,175.675184,99.99599999999998,70,48089,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 2.0)",Jun-24-2021_1504
8255,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.822,25.12,609.1456,90.78399999999999,66,26643,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 3.0)",Jun-24-2021_1504
8256,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.96799999999996,54,103578,490000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 0.5)",Jun-24-2021_1504
8257,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.851999999999975,50,113498,760000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 1.0)",Jun-24-2021_1504
8258,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.58000000000004,48,22186,275000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 2.0)",Jun-24-2021_1504
8259,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.994,0.0,0.0,0.0,58.89200000000005,54,77443,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 3.0)",Jun-24-2021_1504
8260,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.43,0.0,0.0,0.0,55.988000000000056,55,316572,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 0.5)",Jun-24-2021_1504
8261,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.65,0.0,0.0,0.0,56.63199999999995,53,228260,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 1.0)",Jun-24-2021_1504
8262,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.888000000000034,51,95256,680000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 2.0)",Jun-24-2021_1504
8263,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.47199999999998,58,45772,475000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 3.0)",Jun-24-2021_1504
8264,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522,0.0,0.478,0.0,0.0,0.0,54.94399999999996,55,393435,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 0.5)",Jun-24-2021_1504
8265,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.327999999999975,63,123479,450000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 1.0)",Jun-24-2021_1504
8266,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.328,10.19,839.6579,65.97199999999998,54,153146,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 2.0)",Jun-24-2021_1504
8267,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,17.254,937.4934840000001,70.90800000000002,57,53343,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 3.0)",Jun-24-2021_1504
8268,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,84.896,84.89599999999996,65,109915,820000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 0.5)",Jun-24-2021_1504
8269,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.946,1.0,30.0,68.82,68.82000000000005,62,39456,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 1.0)",Jun-24-2021_1504
8270,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928,28.14,304.1804,89.03999999999996,61,83465,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 2.0)",Jun-24-2021_1504
8271,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.17999999999995,54,133090,895000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 3.0)",Jun-24-2021_1504
8272,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.51999999999998,50,106134,530000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 0.5)",Jun-24-2021_1504
8273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564,0.0,0.436,0.0,0.0,0.0,53.10000000000002,55,161120,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 1.0)",Jun-24-2021_1504
8274,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.024,50,15456,190000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 2.0)",Jun-24-2021_1504
8275,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.89200000000005,53,31301,465000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 3.0)",Jun-24-2021_1504
8276,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.44799999999998,53,314429,980000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 0.5)",Jun-24-2021_1504
8277,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.69200000000001,51,93012,435000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 1.0)",Jun-24-2021_1504
8278,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.39599999999996,53,94626,725000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 2.0)",Jun-24-2021_1504
8279,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.39999999999998,49,53002,580000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 3.0)",Jun-24-2021_1504
8280,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,83.22,83.22000000000003,65,120344,875000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 0.5)",Jun-24-2021_1504
8281,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.803999999999974,50,90369,395000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 1.0)",Jun-24-2021_1504
8282,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.964000000000055,53,48979,410000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 2.0)",Jun-24-2021_1504
8283,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.082,2.568,294.91737600000005,58.50400000000002,52,120864,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 3.0)",Jun-24-2021_1504
8284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.928,0.07,2.354,272.724684,56.087999999999965,53,305272,999999,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 0.5)",Jun-24-2021_1504
8285,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.851999999999975,53,282308,925000,"('RANDOM_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 1.0)",Jun-24-2021_1504
